date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
11/27/2019,12,9,0,3.8,3,0,6:50 AM,5:33 PM,6:31 AM,4:52 PM,7,9,11,9,23,98,75,12.7,1028,12,8,321,17,shanghai
11/28/2019,12,8,0,7.1,3,4,7:54 AM,6:22 PM,6:31 AM,4:52 PM,3,8,11,8,21,74,60,0.5,1031,12,8,121,17,shanghai
11/29/2019,13,7,0,3.8,3,12,8:54 AM,7:16 PM,6:32 AM,4:52 PM,5,10,12,10,15,72,60,0,1031,13,10,34,12,shanghai
11/30/2019,14,11,0,3.8,3,20,9:48 AM,8:12 PM,6:33 AM,4:52 PM,8,12,13,12,11,81,73,4,1027,14,9,79,8,shanghai
12/1/2019,12,9,0,3.8,3,26,10:36 AM,9:09 PM,6:34 AM,4:52 PM,10,10,12,10,18,99,86,10.8,1025,12,7,259,14,shanghai
12/2/2019,13,7,0,8.7,4,33,11:18 AM,10:05 PM,6:35 AM,4:52 PM,-3,8,10,8,22,15,43,0,1028,13,10,320,17,shanghai
12/3/2019,15,8,0,8.7,4,41,11:55 AM,11:00 PM,6:36 AM,4:52 PM,-4,11,12,11,9,0,35,0,1031,15,10,311,7,shanghai
12/4/2019,14,11,0,8.7,4,48,12:28 PM,11:54 PM,6:36 AM,4:52 PM,-3,12,12,12,6,15,35,0,1032,14,10,226,5,shanghai
12/5/2019,14,9,0,8.7,3,55,12:59 PM,No moonset,6:37 AM,4:52 PM,0,10,11,10,13,43,48,0,1033,14,10,107,10,shanghai
12/6/2019,12,9,0,7.1,3,62,1:29 PM,12:47 AM,6:38 AM,4:52 PM,2,9,11,9,19,51,57,0.8,1034,12,9,41,16,shanghai
12/7/2019,13,9,0,8.7,4,70,1:58 PM,1:40 AM,6:39 AM,4:52 PM,0,10,11,10,11,0,48,0,1032,13,10,252,9,shanghai
12/8/2019,16,11,0,8.7,4,77,2:28 PM,2:33 AM,6:39 AM,4:52 PM,3,13,13,13,6,0,50,0,1030,16,10,251,5,shanghai
12/9/2019,14,10,0,7.1,3,84,3:01 PM,3:29 AM,6:40 AM,4:52 PM,2,12,12,12,9,16,52,0,1024,14,10,186,8,shanghai
12/10/2019,18,7,0,8.7,5,92,3:36 PM,4:25 AM,6:41 AM,4:52 PM,5,13,14,13,9,11,55,0,1021,18,10,184,7,shanghai
12/11/2019,17,10,0,8.7,3,99,4:16 PM,5:25 AM,6:42 AM,4:53 PM,2,12,13,12,15,28,47,0,1023,17,10,216,12,shanghai
12/12/2019,14,9,0,8.7,3,100,5:02 PM,6:25 AM,6:42 AM,4:53 PM,2,10,11,10,14,42,53,0,1028,14,10,54,11,shanghai
12/13/2019,17,10,0,8.7,4,87,5:54 PM,7:27 AM,6:43 AM,4:53 PM,6,13,14,13,15,18,62,0,1025,17,10,165,11,shanghai
12/14/2019,16,10,0,8.7,3,79,6:53 PM,8:25 AM,6:44 AM,4:53 PM,7,13,13,13,13,45,65,0.1,1026,16,10,178,10,shanghai
12/15/2019,17,13,0,5.4,4,72,7:56 PM,9:21 AM,6:44 AM,4:54 PM,10,14,15,14,21,47,72,0,1024,17,10,113,15,shanghai
12/16/2019,19,15,0,8.7,5,65,9:01 PM,10:11 AM,6:45 AM,4:54 PM,12,17,17,17,23,17,75,0,1019,19,10,146,16,shanghai
12/17/2019,16,14,0,3.8,4,58,10:07 PM,10:56 AM,6:46 AM,4:54 PM,11,16,16,16,16,71,73,0,1019,16,10,237,12,shanghai
12/18/2019,10,7,0,3.8,2,50,11:12 PM,11:37 AM,6:46 AM,4:55 PM,4,6,9,6,21,100,71,0.9,1027,10,8,40,17,shanghai
12/19/2019,9,7,0,3.8,2,43,No moonrise,12:14 PM,6:47 AM,4:55 PM,2,6,8,6,12,92,68,4.3,1028,9,8,104,9,shanghai
12/20/2019,11,8,0,3.8,2,36,12:17 AM,12:50 PM,6:47 AM,4:56 PM,2,7,9,7,14,69,62,0,1029,11,10,77,11,shanghai
12/21/2019,11,5,0,3.8,3,28,1:21 AM,1:26 PM,6:48 AM,4:56 PM,8,8,10,8,18,100,87,14.2,1024,11,7,79,13,shanghai
12/22/2019,12,7,0,3.8,3,21,2:24 AM,2:02 PM,6:48 AM,4:57 PM,10,10,11,10,7,98,91,20.7,1020,12,5,181,6,shanghai
12/23/2019,14,10,0,7.1,3,14,3:29 AM,2:41 PM,6:49 AM,4:57 PM,7,11,12,11,13,63,76,3.3,1022,14,10,90,10,shanghai
12/24/2019,12,7,0,3.8,3,7,4:33 AM,3:24 PM,6:49 AM,4:58 PM,8,9,11,9,19,99,81,9.9,1024,12,8,80,14,shanghai
12/25/2019,15,7,0,3.8,3,0,5:38 AM,4:11 PM,6:50 AM,4:58 PM,12,13,13,13,14,93,90,2.9,1019,15,7,119,10,shanghai
12/26/2019,12,7,0,3.8,3,0,6:39 AM,5:03 PM,6:50 AM,4:59 PM,7,8,11,8,26,88,76,5.2,1022,12,9,313,19,shanghai
12/27/2019,13,7,0,8.7,4,0,7:36 AM,5:58 PM,6:51 AM,5:00 PM,-4,8,10,8,10,3,40,0,1029,13,10,286,9,shanghai
12/28/2019,12,6,0,8.7,2,8,8:27 AM,6:55 PM,6:51 AM,5:00 PM,2,7,9,7,15,47,60,0,1026,12,10,132,12,shanghai
12/29/2019,12,5,0,3.9,3,15,9:12 AM,7:52 PM,6:51 AM,5:01 PM,9,11,11,11,12,93,81,1.7,1021,12,9,196,8,shanghai
12/30/2019,13,8,0,7.1,3,22,9:52 AM,8:48 PM,6:52 AM,5:01 PM,6,10,11,10,18,54,69,0,1027,13,10,251,14,shanghai
12/31/2019,6,3,0,8.7,2,26,10:27 AM,9:43 PM,6:52 AM,5:02 PM,-3,2,5,2,20,51,56,0,1037,6,10,105,16,shanghai
1/1/2020,9,3,0,8.7,3,37,10:59 AM,10:37 PM,6:52 AM,5:03 PM,1,6,8,6,9,25,60,0,1032,9,10,102,8,shanghai
1/2/2020,11,5,0,3.9,3,44,11:29 AM,11:30 PM,6:53 AM,5:04 PM,7,8,10,8,13,84,78,0.2,1028,11,10,111,10,shanghai
1/3/2020,12,11,0,3.9,3,51,11:58 AM,No moonset,6:53 AM,5:04 PM,8,10,11,10,14,100,82,0.9,1027,12,8,85,10,shanghai
1/4/2020,10,4,0,3.9,2,59,12:27 PM,12:22 AM,6:53 AM,5:05 PM,7,8,10,8,13,99,83,1.1,1026,10,6,45,10,shanghai
1/5/2020,13,4,0,3.9,3,66,12:58 PM,1:16 AM,6:53 AM,5:06 PM,7,9,11,9,25,90,71,0,1025,13,10,104,17,shanghai
1/6/2020,20,9,0,8.7,5,73,1:32 PM,2:11 AM,6:53 AM,5:07 PM,14,16,16,16,26,40,83,0,1019,20,10,164,17,shanghai
1/7/2020,21,12,0,7.1,4,80,2:09 PM,3:09 AM,6:53 AM,5:07 PM,13,16,17,16,28,67,79,1,1014,21,5,207,21,shanghai
1/8/2020,10,7,0,7.1,2,88,2:52 PM,4:08 AM,6:53 AM,5:08 PM,1,6,8,6,22,45,60,0.1,1027,10,10,227,18,shanghai
1/9/2020,7,3,0,4,2,95,3:41 PM,5:10 AM,6:54 AM,5:09 PM,3,5,7,5,11,83,74,4.8,1026,7,8,31,9,shanghai
1/10/2020,10,1,0,4,2,100,4:38 PM,6:11 AM,6:54 AM,5:10 PM,6,6,8,6,15,100,80,4.6,1022,10,6,58,12,shanghai
1/11/2020,8,6,0,4,2,100,5:41 PM,7:10 AM,6:54 AM,5:11 PM,5,6,8,6,15,99,83,7.6,1021,8,7,40,11,shanghai
1/12/2020,12,6,0,8.7,3,83,6:47 PM,8:04 AM,6:53 AM,5:12 PM,1,7,9,7,13,26,58,0.1,1024,12,10,250,11,shanghai
1/13/2020,11,6,0,8.7,2,76,7:56 PM,8:52 AM,6:53 AM,5:12 PM,1,7,8,7,8,28,61,0,1024,11,10,90,6,shanghai
1/14/2020,10,4,0,5.6,2,69,9:03 PM,9:36 AM,6:53 AM,5:13 PM,0,6,8,6,12,55,60,0.2,1026,10,10,205,10,shanghai
1/15/2020,9,4,0,5.6,2,61,10:09 PM,10:15 AM,6:53 AM,5:14 PM,-1,5,7,5,14,73,61,0.2,1028,9,10,63,11,shanghai
1/16/2020,8,3,0,4,2,54,11:15 PM,10:52 AM,6:53 AM,5:15 PM,6,5,7,5,16,100,87,5.5,1025,8,8,56,12,shanghai
1/17/2020,9,6,0,4,2,47,No moonrise,11:28 AM,6:53 AM,5:16 PM,2,5,7,5,14,87,69,1,1026,9,8,140,11,shanghai
1/18/2020,11,5,0,8.7,3,40,12:18 AM,12:03 PM,6:53 AM,5:17 PM,-1,6,7,6,9,34,59,0,1026,11,10,231,7,shanghai
1/19/2020,12,6,0,8.7,3,32,1:22 AM,12:41 PM,6:52 AM,5:18 PM,2,7,9,7,10,7,63,0,1025,12,10,260,9,shanghai
1/20/2020,15,6,0,8.7,4,25,2:25 AM,1:22 PM,6:52 AM,5:19 PM,3,10,11,10,9,1,60,0,1027,15,10,208,7,shanghai
1/21/2020,12,7,0,5.6,2,18,3:28 AM,2:06 PM,6:52 AM,5:19 PM,5,8,10,8,20,49,69,0,1026,12,10,118,15,shanghai
1/22/2020,12,7,0,4,3,11,4:29 AM,2:55 PM,6:51 AM,5:20 PM,9,10,11,10,10,85,85,3,1020,12,9,224,7,shanghai
1/23/2020,11,5,0,4,3,3,5:27 AM,3:48 PM,6:51 AM,5:21 PM,9,9,10,9,10,91,91,9.5,1023,11,7,168,8,shanghai
1/24/2020,10,4,0,4,2,0,6:19 AM,4:44 PM,6:51 AM,5:22 PM,6,7,9,7,20,100,79,12.8,1028,10,6,45,15,shanghai
1/25/2020,9,5,0,4,2,0,7:06 AM,5:41 PM,6:50 AM,5:23 PM,7,6,8,6,21,97,87,17.7,1027,9,7,33,15,shanghai
1/26/2020,9,7,0,4,2,4,7:48 AM,6:37 PM,6:50 AM,5:24 PM,6,5,8,5,27,100,87,12.9,1023,9,8,24,19,shanghai
1/27/2020,8,7,0,4,2,11,8:25 AM,7:34 PM,6:49 AM,5:25 PM,3,5,7,5,21,97,76,0.7,1021,8,10,341,16,shanghai
1/28/2020,8,5,0,5.6,2,18,8:58 AM,8:27 PM,6:49 AM,5:26 PM,1,3,6,3,21,69,70,0,1022,8,10,309,16,shanghai
1/29/2020,9,6,0,8.7,3,26,9:29 AM,9:21 PM,6:48 AM,5:27 PM,-2,4,7,4,22,29,52,0,1023,9,10,307,17,shanghai
1/30/2020,8,5,0,8.7,3,33,9:59 AM,10:13 PM,6:48 AM,5:28 PM,-3,3,6,3,21,3,51,0,1023,8,10,315,18,shanghai
1/31/2020,12,5,0,8.7,3,37,10:27 AM,11:06 PM,6:47 AM,5:28 PM,-5,6,8,6,13,1,39,0,1026,12,10,278,11,shanghai
2/1/2020,13,6,0,8.7,4,49,10:57 AM,12:00 AM,6:47 AM,5:29 PM,-1,9,9,9,7,8,49,0,1027,13,10,121,6,shanghai
2/2/2020,12,7,0,8.7,3,57,11:29 AM,No moonset,6:46 AM,5:30 PM,2,8,9,8,12,34,62,0,1026,12,10,113,10,shanghai
2/3/2020,12,9,0,8.7,3,64,12:03 PM,12:55 AM,6:45 AM,5:31 PM,3,9,10,9,13,61,62,0,1027,12,10,50,10,shanghai
2/4/2020,12,7,0,7.2,3,72,12:42 PM,1:53 AM,6:45 AM,5:32 PM,4,8,10,8,12,59,68,0,1027,12,10,89,10,shanghai
2/5/2020,10,4,0,7.2,2,79,1:28 PM,2:52 AM,6:44 AM,5:33 PM,3,6,8,6,15,38,66,0,1030,10,10,60,12,shanghai
2/6/2020,8,6,0,4.1,2,87,2:19 PM,3:52 AM,6:43 AM,5:34 PM,1,4,7,4,21,97,66,1.1,1030,8,9,89,16,shanghai
2/7/2020,8,4,0,4.1,2,95,3:20 PM,4:52 AM,6:43 AM,5:35 PM,5,5,7,5,18,100,86,10.7,1028,8,5,61,13,shanghai
2/8/2020,11,6,0,8.7,2,100,4:25 PM,5:49 AM,6:42 AM,5:36 PM,2,7,8,7,8,42,66,0,1031,11,10,38,6,shanghai
2/9/2020,15,7,0,8.7,4,100,5:34 PM,6:40 AM,6:41 AM,5:36 PM,3,11,11,11,8,1,57,0,1030,15,10,271,7,shanghai
2/10/2020,14,7,0,8.7,4,83,6:44 PM,7:28 AM,6:40 AM,5:37 PM,3,10,11,10,12,15,58,0,1026,14,10,191,10,shanghai
2/11/2020,11,7,0,4.1,3,75,7:54 PM,8:10 AM,6:40 AM,5:38 PM,8,8,10,8,20,87,84,8.1,1022,11,7,158,14,shanghai
2/12/2020,16,5,0,4.1,3,68,9:02 PM,8:49 AM,6:39 AM,5:39 PM,10,12,13,12,9,85,84,2.9,1019,16,9,261,7,shanghai
2/13/2020,14,11,0,4.1,3,60,10:08 PM,9:26 AM,6:38 AM,5:40 PM,12,12,13,12,15,73,92,27.7,1015,14,8,155,10,shanghai
2/14/2020,16,13,0,5.7,4,53,11:14 PM,10:03 AM,6:37 AM,5:41 PM,13,14,15,14,20,84,92,0,1015,16,6,123,14,shanghai
2/15/2020,17,6,0,4.1,3,45,No moonrise,10:41 AM,6:36 AM,5:41 PM,11,12,13,12,21,86,85,1.5,1019,17,6,237,15,shanghai
2/16/2020,5,0,0,8.7,1,38,12:19 AM,11:21 AM,6:35 AM,5:42 PM,-6,-3,2,-3,30,46,56,6,1028,5,9,315,24,shanghai
2/17/2020,7,-1,0,8.7,3,30,1:23 AM,12:05 PM,6:34 AM,5:43 PM,-6,1,5,1,24,2,45,0,1030,7,10,305,20,shanghai
2/18/2020,11,4,0,8.7,3,22,2:24 AM,12:52 PM,6:33 AM,5:44 PM,-7,5,7,5,12,13,37,0,1032,11,10,235,10,shanghai
2/19/2020,11,4,0,8.7,2,15,3:22 AM,1:44 PM,6:32 AM,5:45 PM,1,6,8,6,14,46,61,0,1028,11,10,135,11,shanghai
2/20/2020,15,9,0,8.7,4,7,4:15 AM,2:37 PM,6:31 AM,5:45 PM,6,11,12,11,14,6,68,0,1030,15,10,109,12,shanghai
2/21/2020,17,9,0,7.2,3,0,5:04 AM,3:34 PM,6:30 AM,5:46 PM,7,12,13,12,17,29,70,0,1029,17,10,197,13,shanghai
2/22/2020,19,13,0,8.7,5,0,5:47 AM,4:30 PM,6:29 AM,5:47 PM,4,15,16,15,14,4,53,0,1031,19,10,264,12,shanghai
2/23/2020,13,10,0,8.7,4,0,6:24 AM,5:26 PM,6:28 AM,5:48 PM,2,10,11,10,18,3,53,0,1029,13,10,114,15,shanghai
2/24/2020,20,11,0,8.7,5,0,6:59 AM,6:20 PM,6:27 AM,5:49 PM,9,14,15,14,22,15,69,0,1020,20,10,159,15,shanghai
2/25/2020,23,15,0,5.7,5,8,7:30 AM,7:14 PM,6:26 AM,5:49 PM,13,19,20,19,21,52,74,4,1016,23,10,204,14,shanghai
2/26/2020,12,9,0,4.2,3,15,8:00 AM,8:07 PM,6:25 AM,5:50 PM,6,10,11,10,18,80,73,10.7,1024,12,7,28,15,shanghai
2/27/2020,12,8,0,8.7,3,23,8:28 AM,8:59 PM,6:24 AM,5:51 PM,3,8,10,8,16,29,63,0,1027,12,10,55,13,shanghai
2/28/2020,12,7,0,4.2,3,30,8:58 AM,9:53 PM,6:23 AM,5:52 PM,8,10,11,10,14,94,84,4.8,1020,12,10,111,11,shanghai
2/29/2020,12,11,0,4.2,3,38,9:28 AM,10:46 PM,6:22 AM,5:52 PM,9,11,11,11,10,100,85,8.7,1017,12,7,78,8,shanghai
3/1/2020,15,10,0,4.2,3,44,10:01 AM,11:42 PM,6:21 AM,5:53 PM,7,11,12,11,13,84,71,3,1019,15,10,186,11,shanghai
3/2/2020,13,8,0,8.7,4,51,10:37 AM,No moonset,6:20 AM,5:54 PM,2,8,10,8,17,29,58,0,1026,13,10,43,14,shanghai
3/3/2020,14,8,0,7.2,3,58,11:18 AM,12:39 AM,6:18 AM,5:54 PM,3,9,10,9,10,58,62,0.6,1024,14,9,114,9,shanghai
3/4/2020,13,8,0,8.7,4,65,12:06 PM,1:38 AM,6:17 AM,5:55 PM,0,9,10,9,12,35,52,0,1027,13,10,97,10,shanghai
3/5/2020,14,7,0,8.7,4,73,1:00 PM,2:36 AM,6:16 AM,5:56 PM,-2,8,9,8,14,13,46,0,1028,14,10,73,11,shanghai
3/6/2020,12,7,0,7.2,3,80,2:02 PM,3:33 AM,6:15 AM,5:56 PM,4,8,10,8,20,41,68,0.1,1020,12,10,135,16,shanghai
3/7/2020,20,11,0,7.2,4,87,3:09 PM,4:26 AM,6:14 AM,5:57 PM,10,14,14,14,12,64,76,2.4,1015,20,10,196,9,shanghai
3/8/2020,14,7,0,5.8,3,95,4:18 PM,5:15 AM,6:13 AM,5:58 PM,8,10,12,10,22,54,78,8.8,1016,14,9,106,17,shanghai
3/9/2020,16,12,0,4.3,3,100,5:29 PM,5:59 AM,6:12 AM,5:59 PM,12,13,14,13,22,98,90,0.8,1010,16,8,159,15,shanghai
3/10/2020,13,10,0,4.3,3,100,6:39 PM,6:40 AM,6:10 AM,5:59 PM,6,10,12,10,21,69,70,0.6,1018,13,8,277,16,shanghai
3/11/2020,14,8,0,10.2,3,84,7:49 PM,7:20 AM,6:09 AM,6:00 PM,4,10,11,10,12,37,61,0.1,1022,14,10,152,10,shanghai
3/12/2020,12,7,0,6,3,76,8:58 PM,7:57 AM,6:08 AM,6:01 PM,8,9,11,9,27,78,78,1.4,1019,12,9,137,19,shanghai
3/13/2020,14,8,0,6,3,69,10:06 PM,8:36 AM,6:07 AM,6:01 PM,10,11,12,11,15,97,86,1.4,1020,14,7,50,11,shanghai
3/14/2020,15,8,0,11.6,4,62,11:13 PM,9:17 AM,6:06 AM,6:02 PM,2,10,11,10,16,20,54,0,1024,15,10,240,12,shanghai
3/15/2020,19,11,0,11.6,5,55,No moonrise,10:01 AM,6:04 AM,6:03 PM,2,14,16,14,20,3,45,0,1021,19,10,236,17,shanghai
3/16/2020,14,9,0,11.6,3,47,12:17 AM,10:48 AM,6:03 AM,6:03 PM,1,10,11,10,16,38,49,0,1025,14,10,108,12,shanghai
3/17/2020,21,8,0,11.6,5,40,1:18 AM,11:39 AM,6:02 AM,6:04 PM,8,14,15,14,16,24,63,0,1020,21,10,210,12,shanghai
3/18/2020,23,14,0,11.6,6,33,2:13 AM,12:33 PM,6:01 AM,6:04 PM,11,19,20,19,15,7,65,0,1016,23,10,220,11,shanghai
3/19/2020,20,16,0,12.5,5,25,3:03 AM,1:29 PM,5:59 AM,6:05 PM,6,17,17,17,16,9,51,0,1017,20,10,251,13,shanghai
3/20/2020,17,12,0,12.5,5,18,3:47 AM,2:24 PM,5:58 AM,6:06 PM,4,14,15,14,17,4,49,0,1017,17,10,144,14,shanghai
3/21/2020,23,13,0,12.5,4,11,4:26 AM,3:21 PM,5:57 AM,6:06 PM,12,18,19,18,13,37,66,2.4,1012,23,10,156,10,shanghai
3/22/2020,22,14,0,12.5,5,4,5:01 AM,4:15 PM,5:56 AM,6:07 PM,12,18,18,18,15,38,71,7.2,1015,22,10,147,12,shanghai
3/23/2020,19,13,0,12.5,4,0,5:33 AM,5:09 PM,5:55 AM,6:08 PM,3,15,15,15,13,29,46,0,1021,19,10,72,10,shanghai
3/24/2020,18,12,0,12.6,5,0,6:02 AM,6:02 PM,5:53 AM,6:08 PM,5,14,15,14,21,23,54,0,1020,18,10,120,16,shanghai
3/25/2020,20,13,0,11.8,4,3,6:31 AM,6:55 PM,5:52 AM,6:09 PM,12,16,17,16,32,50,73,1.4,1014,20,10,148,23,shanghai
3/26/2020,24,17,0,7.9,5,11,7:00 AM,7:48 PM,5:51 AM,6:10 PM,17,20,21,20,15,70,85,8.4,1011,24,10,194,10,shanghai
3/27/2020,14,10,0,9.2,3,18,7:30 AM,8:41 PM,5:50 AM,6:10 PM,8,12,14,12,24,87,71,21.6,1019,14,8,33,19,shanghai
3/28/2020,9,6,0,7.9,2,25,8:01 AM,9:37 PM,5:48 AM,6:11 PM,3,5,8,5,18,84,73,10.7,1025,9,9,16,14,shanghai
3/29/2020,11,6,0,9.2,2,32,8:36 AM,10:32 PM,5:47 AM,6:12 PM,2,7,9,7,12,73,61,0.9,1022,11,10,80,10,shanghai
3/30/2020,12,4,0,7.9,3,40,9:15 AM,11:30 PM,5:46 AM,6:12 PM,8,9,11,9,13,100,85,1.9,1020,12,9,70,10,shanghai
3/31/2020,13,11,0,9.2,3,44,9:59 AM,No moonset,5:45 AM,6:13 PM,10,11,12,11,15,85,89,4.1,1018,13,10,97,11,shanghai
4/1/2020,16,11,0,10.6,3,56,10:49 AM,12:26 AM,5:44 AM,6:13 PM,7,12,13,12,13,66,70,3.7,1022,16,8,147,10,shanghai
4/2/2020,18,12,0,12.7,5,64,11:46 AM,1:23 AM,5:42 AM,6:14 PM,4,13,14,13,13,12,54,0,1024,18,10,69,11,shanghai
4/3/2020,19,11,0,12.7,5,71,12:49 PM,2:15 AM,5:41 AM,6:15 PM,3,14,14,14,9,18,48,0,1024,19,10,82,7,shanghai
4/4/2020,21,12,0,12.8,5,79,1:55 PM,3:04 AM,5:40 AM,6:15 PM,3,16,17,16,11,26,45,0,1025,21,10,140,9,shanghai
4/5/2020,16,10,0,12.8,4,87,3:04 PM,3:50 AM,5:39 AM,6:16 PM,1,12,13,12,15,10,49,0,1027,16,10,40,13,shanghai
4/6/2020,17,9,0,12.8,3,94,4:13 PM,4:31 AM,5:37 AM,6:17 PM,3,13,13,13,10,37,51,0,1023,17,10,97,8,shanghai
4/7/2020,19,9,0,11.9,4,100,5:24 PM,5:10 AM,5:36 AM,6:17 PM,4,13,13,13,13,63,53,0,1020,19,10,117,10,shanghai
4/8/2020,23,13,0,12.8,5,100,6:33 PM,5:49 AM,5:35 AM,6:18 PM,3,17,17,17,11,9,39,0,1020,23,10,169,9,shanghai
4/9/2020,20,14,0,12.9,5,83,7:44 PM,6:27 AM,5:34 AM,6:19 PM,9,16,16,16,19,2,63,0,1021,20,10,125,16,shanghai
4/10/2020,19,14,0,12.9,5,76,8:53 PM,7:08 AM,5:33 AM,6:19 PM,11,15,16,15,22,14,74,0,1022,19,10,112,18,shanghai
4/11/2020,15,8,0,8.1,3,68,10:01 PM,7:51 AM,5:31 AM,6:20 PM,10,11,13,11,21,89,80,3.7,1020,15,9,111,16,shanghai
4/12/2020,18,9,0,12.9,3,61,11:06 PM,8:38 AM,5:30 AM,6:20 PM,3,12,13,12,32,24,52,0.1,1016,18,10,312,25,shanghai
4/13/2020,20,12,0,12.9,5,53,No moonrise,9:30 AM,5:29 AM,6:21 PM,3,15,16,15,15,2,43,0,1019,20,10,306,13,shanghai
4/14/2020,20,12,0,11.9,4,46,12:06 AM,10:25 AM,5:28 AM,6:22 PM,4,15,15,15,13,66,46,0,1018,20,10,190,9,shanghai
4/15/2020,22,14,0,13,4,38,1:00 AM,11:22 AM,5:27 AM,6:22 PM,10,17,18,17,17,56,62,0.5,1014,22,10,184,13,shanghai
4/16/2020,23,16,0,13,6,30,1:47 AM,12:18 PM,5:26 AM,6:23 PM,11,19,19,19,24,19,62,0,1012,23,10,157,18,shanghai
4/17/2020,20,18,0,9.4,4,23,2:27 AM,1:15 PM,5:25 AM,6:24 PM,11,19,19,19,17,74,62,0.4,1013,20,8,257,11,shanghai
4/18/2020,17,13,0,8.1,4,15,3:03 AM,2:10 PM,5:23 AM,6:24 PM,8,16,16,16,11,79,62,1,1018,17,9,122,8,shanghai
4/19/2020,18,13,0,8.1,4,8,3:36 AM,3:04 PM,5:22 AM,6:25 PM,12,14,15,14,22,91,82,12.7,1013,18,8,212,17,shanghai
4/20/2020,23,14,0,12,4,0,4:06 AM,3:57 PM,5:21 AM,6:26 PM,11,18,18,18,8,48,66,0.5,1016,23,10,240,6,shanghai
4/21/2020,14,12,0,8.2,3,0,4:34 AM,4:50 PM,5:20 AM,6:26 PM,6,12,13,12,10,96,64,7.8,1022,14,9,93,8,shanghai
4/22/2020,19,11,0,13.1,4,0,5:03 AM,5:43 PM,5:19 AM,6:27 PM,7,15,15,15,10,49,63,1,1023,19,9,197,8,shanghai
4/23/2020,20,13,0,13.1,5,0,5:32 AM,6:36 PM,5:18 AM,6:28 PM,3,16,16,16,8,37,46,0,1023,20,10,145,6,shanghai
4/24/2020,22,13,0,13.1,5,7,6:03 AM,7:32 PM,5:17 AM,6:28 PM,3,17,18,17,16,8,39,0,1021,22,10,237,12,shanghai
4/25/2020,26,15,0,13.1,5,15,6:36 AM,8:28 PM,5:16 AM,6:29 PM,8,21,21,20,20,23,48,0,1016,26,10,231,15,shanghai
4/26/2020,23,16,0,10.7,4,22,7:14 AM,9:25 PM,5:15 AM,6:30 PM,10,19,19,19,13,45,57,0.4,1019,23,10,93,11,shanghai
4/27/2020,20,14,0,10.7,4,30,7:57 AM,10:22 PM,5:14 AM,6:30 PM,9,16,17,16,17,65,63,2.1,1021,20,10,65,14,shanghai
4/28/2020,22,15,0,13.2,5,37,8:45 AM,11:18 PM,5:13 AM,6:31 PM,5,18,19,18,16,1,43,0,1023,22,10,142,13,shanghai
4/29/2020,23,15,0,13.2,6,45,9:39 AM,No moonset,5:12 AM,6:32 PM,12,18,20,18,23,1,65,0,1018,23,10,148,18,shanghai
4/30/2020,28,19,0,13.2,7,52,10:38 AM,12:11 AM,5:11 AM,6:32 PM,16,24,24,23,17,13,67,0,1014,28,10,161,13,shanghai
5/1/2020,22,20,0,8.3,5,58,11:41 AM,1:00 AM,5:10 AM,6:33 PM,17,21,22,21,19,78,79,2.1,1012,22,9,147,13,shanghai
5/2/2020,27,16,0,8.3,5,65,12:47 PM,1:45 AM,5:09 AM,6:34 PM,18,23,23,22,20,86,78,14.6,1006,27,8,188,15,shanghai
5/3/2020,35,22,0,13.3,7,72,1:54 PM,2:26 AM,5:08 AM,6:34 PM,19,31,31,29,17,16,61,0,1004,35,10,215,13,shanghai
5/4/2020,32,19,0,13.3,7,80,3:01 PM,3:05 AM,5:07 AM,6:35 PM,19,30,30,28,12,3,60,0,1009,32,10,138,10,shanghai
5/5/2020,23,19,0,13.3,5,87,4:09 PM,3:42 AM,5:07 AM,6:36 PM,17,21,22,21,15,41,81,0,1009,23,10,103,13,shanghai
5/6/2020,26,19,0,13.3,6,94,5:19 PM,4:19 AM,5:06 AM,6:37 PM,16,23,23,22,14,40,70,0.2,1012,26,10,62,12,shanghai
5/7/2020,24,19,0,13.3,6,100,6:28 PM,4:58 AM,5:05 AM,6:37 PM,15,21,21,21,27,26,73,0,1011,24,10,120,22,shanghai
5/8/2020,25,20,0,8.3,5,100,7:39 PM,5:40 AM,5:04 AM,6:38 PM,19,24,24,22,38,88,83,2,1006,25,10,144,28,shanghai
5/9/2020,28,22,0,9.6,6,84,8:47 PM,6:25 AM,5:03 AM,6:39 PM,19,26,26,24,15,81,74,10.8,1008,28,9,218,11,shanghai
5/10/2020,27,20,0,12,5,77,9:52 PM,7:16 AM,5:03 AM,6:39 PM,16,23,23,22,7,53,68,0,1012,27,10,190,6,shanghai
5/11/2020,27,21,0,13.4,7,70,10:50 PM,8:11 AM,5:02 AM,6:40 PM,17,26,26,24,12,7,65,0,1012,27,10,173,10,shanghai
5/12/2020,30,21,0,13.4,7,62,11:41 PM,9:09 AM,5:01 AM,6:41 PM,8,26,26,26,18,2,36,0,1012,30,10,255,16,shanghai
5/13/2020,26,19,0,13.3,5,55,No moonrise,10:07 AM,5:00 AM,6:41 PM,9,23,23,22,20,24,43,0,1016,26,10,118,16,shanghai
